ARTICULO;SABCT;CANAL;ZONA_CONSOLIDADO;Ene-25;Feb-25;Mar-25;Abr-25;May-25;Jun-25;Jul-25;Ago-25;Set-25;Oct-25;Nov-25;Dic-25;Ene-26
ARCHER C86;A;MINORISTA;WILSON;533;1,487;762;2,894;1,001;2,897;533;461;1,222;0;571;227;725
ARCHER T2UB NANO;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;52;0;0;0;60
ARCHER T2UB NANO;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;0;0;103;0;0;0;0
ARCHER T2UB NANO;A;MINORISTA;COMPUPALACE;684;0;452;0;566;161;0;0;482;0;0;0;0
ARCHER T2UB NANO;A;MINORISTA;LIMA;476;0;249;0;0;0;374;0;678;42;940;127;639
ARCHER T2UB NANO;A;MINORISTA;MALVINAS;83;0;42;0;83;208;83;83;83;249;0;8;166
ARCHER T2UB NANO;A;MINORISTA;PARURO;582;0;449;-8;440;416;1,108;183;191;249;332;83;0
ARCHER T2UB NANO;A;MINORISTA;PROVINCIA CENTRO;43;0;352;0;86;168;172;317;275;395;160;86;335
ARCHER T2UB NANO;A;MINORISTA;PROVINCIA NORTE;755;0;725;0;708;890;208;172;1,256;135;243;397;488
ARCHER T2UB NANO;A;MINORISTA;PROVINCIA SUR;380;83;672;0;830;1,361;204;1,488;295;714;335;341;873
ARCHER T2UB NANO;A;MINORISTA;WILSON;1,868;0;2,009;0;2,228;5,188;166;960;2,302;1,048;2,616;2,202;1,246
CCR2116-12G-4S+;A;OPERADORES;LIMA;0;0;0;0;8,920;0;0;0;0;0;0;0;0
CL-XYD-0.5WLC;A;RETAIL;LIMA;610;334;735;1,108;1,257;2,011;526;1,133;1,199;1,872;1,349;2,784;1,421
CS4010-8ET-110;A;INTEGRADOR;LIMA;56;909;363;360;417;0;53;53;160;209;0;52;56
CS4010-8ET-110;A;INTEGRADOR;PROVINCIA CENTRO;0;0;0;53;0;0;0;0;0;0;0;0;0
CS4010-8ET-110;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;334;0;0;0;0;52;51;0
CS4010-8ET-110;A;MINORISTA;AZANGARO;0;0;0;0;0;0;0;50;0;0;0;0;0
CS4010-8ET-110;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;0;0;100;0
CS4010-8ET-110;A;MINORISTA;LIMA;0;51;51;111;0;0;0;0;0;0;0;0;53
CS4010-8ET-110;A;MINORISTA;MALVINAS;0;391;288;0;245;400;0;80;0;472;0;0;0
CS4010-8ET-110;A;MINORISTA;MARSANO;0;0;200;50;0;0;0;200;0;0;0;0;0
CS4010-8ET-110;A;MINORISTA;PARURO;200;489;400;193;50;0;284;0;0;0;0;0;0
CS4010-8ET-110;A;MINORISTA;PROVINCIA CENTRO;0;54;200;175;0;50;282;0;0;0;0;150;150
CS4010-8ET-110;A;MINORISTA;PROVINCIA NORTE;0;500;1,183;0;51;871;97;1,312;688;253;0;681;0
CS4010-8ET-110;A;MINORISTA;PROVINCIA SUR;0;50;651;451;100;0;977;0;483;0;0;0;252
CS4010-8ET-110;A;MINORISTA;WILSON;0;0;200;150;0;0;472;0;0;0;0;413;0
CS4010-8ET-110;A;OPERADORES;PROVINCIA CENTRO;0;54;0;0;0;0;0;0;0;0;0;0;0
CS4010-8ET2GT-110;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;290;1,014;150
CS4010-8ET2GT-110;A;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;0;0;262;352
CS4010-8ET2GT-110;A;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;197;0;0
CS4010-8ET2GT-110;A;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;50;0
CS4010-8ET2GT-110;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;350;252;300
CS4010-8ET2GT-110;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;100;50
CS4010-8ET2GT-110;A;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;0;0;50
DEC25LSZH-BK;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;40;0;0;0;0;0;0;0;0
DEC25LSZH-BK;A;INTEGRADOR;PROVINCIA SUR;106;0;0;0;0;0;0;0;0;0;0;0;0
DEC25LSZH-BK;A;MINORISTA;LIMA;0;0;0;0;93;0;0;0;0;0;0;0;0
DEC25LSZH-BK;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;329;0;0;0;0;0
DEC25LSZH-BK;A;MINORISTA;PROVINCIA CENTRO;68;92;0;0;296;0;197;33;131;0;0;164;0
DEC25LSZH-BK;A;MINORISTA;PROVINCIA NORTE;337;0;59;0;0;296;66;0;164;0;657;0;0
DEC25LSZH-BK;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;263;0;33;0;0;0;0
DEC25LSZH-BK;A;MINORISTA;WILSON;0;0;66;151;0;0;0;0;0;0;0;0;0
DEC25LSZH-GRD;A;INTEGRADOR;LIMA;39;0;0;0;0;0;0;0;0;0;0;0;0
DEC25LSZH-GRD;A;INTEGRADOR;PROVINCIA NORTE;0;0;33;0;0;0;131;0;0;0;0;0;0
DEC25LSZH-GRD;A;INTEGRADOR;PROVINCIA SUR;71;0;0;66;0;0;0;0;0;0;0;0;0
DEC25LSZH-GRD;A;MINORISTA;LIMA;0;0;0;0;96;0;0;0;0;0;0;0;0
DEC25LSZH-GRD;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;329;0;0;66;0;0
DEC25LSZH-GRD;A;MINORISTA;PROVINCIA CENTRO;31;31;0;0;0;0;0;0;0;0;0;0;0
DEC25LSZH-GRD;A;MINORISTA;PROVINCIA NORTE;245;0;29;0;0;99;66;0;0;0;0;0;0
DEC25LSZH-GRD;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;263;0;0
DEC25LSZH-GRD;A;MINORISTA;WILSON;0;0;0;242;0;0;0;0;0;0;0;0;0
DEC25LSZH-WH;A;INTEGRADOR;PROVINCIA NORTE;0;0;66;0;0;0;131;329;-329;329;0;0;0
DEC25LSZH-WH;A;MINORISTA;LIMA;0;0;0;0;125;0;0;0;0;0;0;0;0
DEC25LSZH-WH;A;MINORISTA;PROVINCIA CENTRO;0;0;0;0;164;96;66;329;-38;230;0;0;0
DEC25LSZH-WH;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;263;0;0;460;0;0;0
DEC25LSZH-WH;A;MINORISTA;WILSON;0;0;66;0;0;0;0;0;164;0;0;0;0
DEC40LSZH-WH;A;INTEGRADOR;LIMA;0;0;0;0;0;0;67;0;0;0;0;0;0
DEC40LSZH-WH;A;INTEGRADOR;PROVINCIA NORTE;0;0;463;206;0;0;0;515;-515;257;0;0;0
DEC40LSZH-WH;A;INTEGRADOR;PROVINCIA SUR;0;0;0;103;0;0;0;0;0;0;0;0;0
DEC40LSZH-WH;A;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;150;0;0;155;309;0;155;0
DEC40LSZH-WH;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;463;0;0
DEC40LSZH-WH;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;103;0;0;0;0
DEC40LSZH-WH;A;MINORISTA;WILSON;0;0;0;0;0;0;0;0;155;0;0;0;0
DECO E4-2;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;250;150;0
DECO E4-2;A;MINORISTA;COMPUPALACE;0;0;0;0;0;100;0;0;250;0;0;0;0
DECO E4-2;A;MINORISTA;LIMA;0;0;200;0;999;0;500;53;500;100;300;762;0
DECO E4-2;A;MINORISTA;MALVINAS;150;0;0;500;0;0;0;0;0;100;0;0;0
DECO E4-2;A;MINORISTA;PARURO;0;0;0;0;145;0;0;50;50;150;100;0;0
DECO E4-2;A;MINORISTA;PROVINCIA NORTE;0;50;0;0;0;0;203;0;0;0;0;100;51
DECO E4-2;A;MINORISTA;PROVINCIA SUR;50;0;152;103;102;51;0;97;248;0;145;0;0
DECO E4-2;A;MINORISTA;WILSON;550;200;250;699;0;1,193;0;832;150;150;640;400;450
DECO E4-2;A;RETAIL;LIMA;2,276;1,753;5,471;2,440;882;1,026;1,243;20,995;1,727;551;1,166;1,174;1,239
DECO E4-3;A;INTEGRADOR;LIMA;76;0;0;0;0;76;0;0;0;0;0;0;0
DECO E4-3;A;MINORISTA;COMPUPALACE;143;590;1,475;0;0;295;369;0;0;0;0;0;0
DECO E4-3;A;MINORISTA;LIMA;0;447;0;295;737;0;663;0;0;0;74;152;737
DECO E4-3;A;MINORISTA;MALVINAS;221;369;0;0;0;0;442;0;0;0;0;0;0
DECO E4-3;A;MINORISTA;PARURO;0;147;147;74;0;442;74;0;0;0;0;0;0
DECO E4-3;A;MINORISTA;PROVINCIA CENTRO;0;0;0;147;0;0;0;0;0;0;0;0;0
DECO E4-3;A;MINORISTA;PROVINCIA NORTE;150;74;0;0;370;0;0;0;0;0;0;147;375
DECO E4-3;A;MINORISTA;PROVINCIA SUR;940;368;823;0;150;578;0;0;0;0;0;0;0
DECO E4-3;A;MINORISTA;WILSON;0;369;1,179;885;0;1,843;0;0;0;0;797;0;369
DECO E4-3;A;RETAIL;LIMA;793;1,167;1,995;534;723;274;746;838;0;677;0;0;99
DECO M4-3;A;INTEGRADOR;LIMA;0;0;81;81;0;0;0;0;0;0;0;0;162
DECO M4-3;A;MINORISTA;COMPUPALACE;1,224;3,515;0;0;0;380;0;157;3,813;0;1,519;0;471
DECO M4-3;A;MINORISTA;LIMA;361;90;392;314;78;0;157;0;785;78;157;1,183;0
DECO M4-3;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;0;157
DECO M4-3;A;MINORISTA;MARSANO;90;0;0;0;0;0;0;0;0;0;0;0;0
DECO M4-3;A;MINORISTA;PARURO;0;0;0;78;0;0;157;471;471;392;314;314;0
DECO M4-3;A;MINORISTA;PROVINCIA CENTRO;0;0;0;157;0;314;78;0;0;0;0;0;0
DECO M4-3;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;157;0;0;0;539;78;158
DECO M4-3;A;MINORISTA;PROVINCIA SUR;631;93;328;479;629;228;0;942;468;1,319;0;0;78
DECO M4-3;A;MINORISTA;WILSON;1,626;2,159;2,419;1,483;1,858;2,981;392;628;471;1,334;929;1,569;471
DECO M5-3;A;MINORISTA;COMPUPALACE;2,936;0;0;0;0;5,089;2,002;0;276;667;1,335;2,803;414
DECO M5-3;A;MINORISTA;LIMA;0;143;0;276;276;1,659;276;0;0;276;0;0;0
DECO M5-3;A;MINORISTA;PARURO;1,206;267;1,602;138;276;0;138;0;0;276;0;0;0
DECO M5-3;A;MINORISTA;PROVINCIA CENTRO;570;0;0;0;0;0;0;0;0;0;0;0;0
DECO M5-3;A;MINORISTA;PROVINCIA NORTE;276;0;0;0;414;551;0;414;0;0;1,338;0;0
DECO M5-3;A;MINORISTA;PROVINCIA SUR;1,356;143;689;276;400;0;0;0;400;1,241;0;970;0
DECO M5-3;A;MINORISTA;WILSON;1,379;0;2,620;1,241;1,930;2,482;414;689;552;414;805;2,075;414
DECO M5-3;A;RETAIL;LIMA;0;-167;0;0;0;0;158;0;0;-167;0;1,778;-1,706
DECO S7-2;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;233
DECO S7-2;A;MINORISTA;COMPUPALACE;290;225;0;725;0;374;0;225;300;0;150;652;300
DECO S7-2;A;MINORISTA;LIMA;0;77;0;0;1,198;0;150;0;0;0;0;0;375
DECO S7-2;A;MINORISTA;PARURO;0;0;0;75;0;0;0;75;225;0;150;0;0
DECO S7-2;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;77;0;0
DECO S7-2;A;MINORISTA;PROVINCIA SUR;0;0;884;729;302;0;0;524;0;150;363;152;150
DECO S7-2;A;MINORISTA;WILSON;225;0;599;150;1,123;225;150;0;899;374;0;949;374
DECO S7-2;A;OPERADORES;PROVINCIA SUR;0;0;0;225;0;0;0;0;0;0;0;0;0
DECO S7-2;A;RETAIL;LIMA;331;254;1,241;0;0;1,138;88;8,989;6,355;916;835;3,781;372
DECO S7-3;A;MINORISTA;COMPUPALACE;2,485;0;0;0;0;0;321;0;1,242;0;0;0;1,070
DECO S7-3;A;MINORISTA;LIMA;0;221;0;879;0;0;0;0;0;0;0;0;0
DECO S7-3;A;MINORISTA;MARSANO;0;0;0;0;0;0;107;214;0;0;0;0;0
DECO S7-3;A;MINORISTA;PARURO;214;214;107;0;0;0;0;0;0;0;0;0;0
DECO S7-3;A;MINORISTA;PROVINCIA CENTRO;442;0;0;0;0;0;0;0;0;0;0;0;0
DECO S7-3;A;MINORISTA;PROVINCIA NORTE;0;0;0;535;0;0;214;0;0;0;0;0;0
DECO S7-3;A;MINORISTA;PROVINCIA SUR;0;1,269;1,262;959;0;0;0;0;0;221;0;0;0
DECO S7-3;A;MINORISTA;WILSON;856;535;856;3,530;0;3,209;321;535;0;0;1,053;0;0
DECO S7-3;A;RETAIL;LIMA;2,309;5,786;16,210;4,284;3,050;6,062;10,973;7,643;-116;5,287;21,769;132;1,190
DXA.8042.FFA;A;INTEGRADOR;LIMA;1,774;0;0;904;0;0;0;3,072;0;5,638;2,090;0;352
DXA.8042.FFA;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;1,312;0;0;0;428;0;0;0;0;0
DXA.8042.FFA;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;0;452;0;2,625;0;352;0
DXA.8042.FFA;A;MINORISTA;AZANGARO;0;0;0;705;0;0;0;2,029;0;0;0;-406;0
DXA.8042.FFA;A;MINORISTA;LIMA;0;0;439;1,069;462;-365;0;0;0;0;352;1,762;0
DXA.8042.FFA;A;MINORISTA;PROVINCIA CENTRO;2,246;374;0;0;0;0;0;0;0;0;0;0;0
DXA.8042.FFA;A;MINORISTA;PROVINCIA NORTE;374;0;0;0;0;0;437;0;0;0;705;0;450
DXA.8042.FFA;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;0;352
DXA.8042.FFA;A;OPERADORES;LIMA;374;1,211;0;0;0;0;0;352;705;352;0;1,057;0
DXA.8042.FFA;A;OPERADORES;PROVINCIA NORTE;1,497;0;0;0;0;0;0;0;0;0;0;0;0
DXN10031;A;MINORISTA;LIMA;0;0;0;0;0;0;0;915;0;0;0;0;0
DXN10031;A;MINORISTA;PROVINCIA SUR;0;0;0;25;0;0;0;0;0;0;0;0;0
DXN10081;A;MINORISTA;AZANGARO;173;176;0;0;0;0;0;0;0;0;0;0;0
DXN10101;A;INTEGRADOR;LIMA;0;51;356;0;26;0;0;0;0;0;0;0;0
DXN10101;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;51;0;0;0;0;0;0;0
DXN10101;A;INTEGRADOR;PROVINCIA SUR;0;0;82;0;0;0;0;0;0;0;0;0;0
DXN10101;A;MINORISTA;AZANGARO;0;74;0;0;0;0;0;0;0;0;0;0;0
DXN10101;A;MINORISTA;LIMA;0;0;0;87;0;0;0;0;0;0;0;0;0
DXN10111;A;INTEGRADOR;PROVINCIA NORTE;0;195;0;0;0;0;0;0;0;0;0;0;0
DXN10111;A;MINORISTA;LIMA;804;0;0;0;0;0;0;0;0;0;0;0;0
DXN10211;A;INTEGRADOR;LIMA;0;0;0;0;276;679;0;0;0;0;0;0;0
DXN10211;A;INTEGRADOR;PROVINCIA CENTRO;813;0;0;0;0;0;0;0;0;0;0;0;0
DXN10211;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;204;0;0;0;0;0;0;0
DXN10211;A;MINORISTA;AZANGARO;0;0;0;0;0;84;71;0;0;0;0;0;0
DXN10211;A;MINORISTA;MARSANO;0;0;0;0;0;55;0;0;0;0;0;0;0
DXN10221;A;INTEGRADOR;LIMA;0;0;153;76;0;0;0;0;0;0;0;0;0
DXN10221;A;INTEGRADOR;PROVINCIA NORTE;0;0;391;0;0;0;0;0;0;0;0;0;0
DXN10221;A;INTEGRADOR;PROVINCIA SUR;0;0;0;209;0;0;0;0;0;0;0;0;0
DXN10221;A;MINORISTA;AZANGARO;0;0;358;0;0;0;0;0;0;0;0;0;0
DXN10221;A;MINORISTA;MARSANO;0;0;0;140;0;0;0;0;0;0;0;0;0
DXN11081;A;INTEGRADOR;LIMA;0;11;11;0;0;0;0;0;0;0;0;0;0
DXN11081;A;INTEGRADOR;PROVINCIA NORTE;0;0;55;0;0;0;0;0;0;0;0;0;0
DXN11081;A;INTEGRADOR;PROVINCIA SUR;0;0;22;0;0;0;0;0;0;0;0;0;0
DXN11081;A;MINORISTA;LIMA;287;0;0;0;0;0;0;0;0;0;0;0;0
DXN11082;A;INTEGRADOR;LIMA;33;8;0;0;0;0;0;0;0;0;0;0;0
DXN11082;A;INTEGRADOR;PROVINCIA NORTE;0;0;9;0;0;0;0;0;0;0;0;0;0
DXN11082;A;MINORISTA;LIMA;276;0;0;0;0;0;0;0;0;0;0;0;0
DXN11083;A;INTEGRADOR;LIMA;33;20;11;0;11;0;0;0;0;0;0;0;54
DXN11083;A;INTEGRADOR;PROVINCIA NORTE;0;0;119;54;0;0;0;0;0;0;0;0;0
DXN11083;A;INTEGRADOR;PROVINCIA SUR;0;0;22;0;0;0;0;0;0;0;0;0;0
DXN11083;A;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;34;0;0;0
DXN11083;A;MINORISTA;LIMA;11;0;0;0;0;0;0;0;0;0;0;0;0
DXN11083;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;10;0;0;0;0;0;0;0;0
DXN11083;A;MINORISTA;PROVINCIA SUR;0;0;0;53;0;0;0;0;0;0;0;0;0
DXN11086;A;INTEGRADOR;LIMA;0;0;0;0;4;0;0;0;0;0;0;0;0
DXN11086;A;INTEGRADOR;PROVINCIA CENTRO;85;0;0;0;0;0;0;0;0;0;0;0;0
DXN11086;A;INTEGRADOR;PROVINCIA NORTE;0;0;42;0;0;0;0;0;0;0;0;0;0
DXN11086;A;INTEGRADOR;PROVINCIA SUR;0;0;16;0;0;0;0;0;0;0;0;0;0
DXN11086;A;MINORISTA;AZANGARO;0;0;26;0;0;0;0;0;0;4;0;0;0
DXN11086;A;MINORISTA;LIMA;11;0;0;0;0;0;0;0;0;0;0;0;0
DXN5011S;A;INTEGRADOR;LIMA;196;0;0;0;0;0;0;0;0;0;0;0;0
DXN5011S;A;INTEGRADOR;PROVINCIA NORTE;102;0;0;0;0;0;0;0;0;0;0;0;0
DXPU.8CRCAA;A;INTEGRADOR;CALLAO;0;0;0;0;22;0;0;0;0;0;0;0;0
DXPU.8CRCAA;A;INTEGRADOR;LIMA;0;0;0;0;0;22;0;0;0;0;0;0;0
DXPU.8CRCAA;A;INTEGRADOR;LIMA;0;0;0;24;22;90;0;0;104;57;196;759;126
DXPU.8CRCAA;A;INTEGRADOR;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;22;21;0;43;0
DXPU.8CRCAA;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;179;0;0;212;0;23;0;0;51
DXPU.8CRCAA;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;23;89;22;0;174;0;85;0
DXPU.8CRCAA;A;MINORISTA;AZANGARO;0;0;0;0;0;256;0;0;0;0;0;768;0
DXPU.8CRCAA;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;85;0;0;0
DXPU.8CRCAA;A;MINORISTA;LIMA;0;0;0;18;48;137;24;0;0;0;0;73;0
DXPU.8CRCAA;A;MINORISTA;MALVINAS;0;0;0;0;341;0;0;0;0;0;0;0;0
DXPU.8CRCAA;A;MINORISTA;PROVINCIA CENTRO;0;0;0;106;211;0;127;156;0;211;0;0;0
DXPU.8CRCAA;A;MINORISTA;PROVINCIA NORTE;0;0;0;56;115;102;177;125;1,212;341;0;171;171
DXPU.8CRCAA;A;MINORISTA;PROVINCIA SUR;0;0;0;317;0;22;0;222;427;118;34;34;0
DXPU.8CRCAA;A;OPERADORES;LIMA;0;0;0;0;0;269;0;0;68;0;136;0;0
DXPU.8CRCAA;A;OPERADORES;PROVINCIA SUR;0;0;0;0;0;112;0;0;0;0;0;0;0
DXV5.5406.BA;A;INTEGRADOR;LIMA;0;1,444;0;0;0;0;0;0;178;26;136;0;35
DXV5.5406.BA;A;INTEGRADOR;PROVINCIA NORTE;68;0;0;0;72;0;0;0;0;0;0;0;0
DXV5.5406.BA;A;MINORISTA;AZANGARO;146;0;0;0;0;0;0;130;0;0;207;0;389
DXV5.5406.BA;A;MINORISTA;COMPUPALACE;0;349;0;0;0;0;0;0;331;26;0;850;0
DXV5.5406.BA;A;MINORISTA;LIMA;0;0;0;26;0;0;0;0;0;0;0;25;0
DXV5.5406.BA;A;MINORISTA;PARURO;292;0;0;0;0;0;0;130;0;0;0;0;0
DXV5.5406.BA;A;MINORISTA;PROVINCIA CENTRO;0;82;0;1,000;0;0;0;751;130;648;359;363;104
DXV5.5406.BA;A;MINORISTA;PROVINCIA NORTE;350;1,469;0;1,866;212;0;0;1,036;518;363;881;389;690
DXV5.5406.BA;A;MINORISTA;PROVINCIA SUR;133;203;0;1,198;199;0;0;1,166;26;1,140;544;544;130
DXV5.5406.BA;A;OPERADORES;PROVINCIA CENTRO;0;0;0;0;36;0;0;0;0;0;0;0;0
DXV5.5406.BA;A;OPERADORES;PROVINCIA SUR;0;0;0;70;0;0;0;0;0;0;0;0;0
DXY.6409.BXA;A;INTEGRADOR;LIMA;0;0;0;0;214;0;0;0;160;2,858;160;160;80
DXY.6409.BXA;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;497;0;0;0;0;0
DXY.6409.BXA;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;102;0;0;0;103;0;0;160;0
DXY.6409.BXA;A;MINORISTA;AZANGARO;0;0;0;320;0;1,009;0;0;0;0;0;0;0
DXY.6409.BXA;A;MINORISTA;LIMA;0;0;0;208;0;0;0;0;0;0;0;0;206
DXY.6409.BXA;A;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;0;240;0
DXY.6409.BXA;A;MINORISTA;PROVINCIA CENTRO;0;0;0;0;198;0;0;0;0;0;0;0;0
DXY.6409.BXA;A;MINORISTA;PROVINCIA NORTE;0;0;0;240;160;400;102;320;240;160;160;645;240
DXY.6409.BXA;A;MINORISTA;PROVINCIA SUR;0;0;0;594;495;0;0;0;320;102;160;0;160
DXY.6409.BXA;A;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;0;0;0
DXY.6409.BXA;A;OPERADORES;PROVINCIA SUR;0;0;0;0;0;526;0;0;0;0;0;0;0
EAP225;A;INTEGRADOR;LIMA;0;0;0;180;0;0;0;0;0;531;0;0;0
EAP225;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;3,182;1,941;0;0;0
EAP225;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;460;0;0;0;0;0;0
EAP225;A;MINORISTA;AZANGARO;0;653;0;233;0;0;0;451;187;226;0;0;0
EAP225;A;MINORISTA;COMPUPALACE;0;1,037;0;0;1,441;0;0;874;262;1,703;-44;1,529;0
EAP225;A;MINORISTA;LIMA;0;0;541;0;0;0;0;0;0;0;0;0;0
EAP225;A;MINORISTA;MALVINAS;107;214;0;0;0;0;0;0;0;0;226;0;45
EAP225;A;MINORISTA;MARSANO;0;214;0;0;0;0;90;0;45;0;271;0;0
EAP225;A;MINORISTA;PARURO;0;0;0;2,184;0;0;226;0;0;0;0;0;0
EAP225;A;MINORISTA;PROVINCIA CENTRO;388;166;0;184;0;552;180;135;284;275;0;190;0
EAP225;A;MINORISTA;PROVINCIA NORTE;107;107;0;183;0;269;0;906;0;0;0;586;0
EAP225;A;MINORISTA;PROVINCIA SUR;720;1,345;1,120;0;413;44;496;746;374;185;45;0;0
EAP225;A;MINORISTA;WILSON;535;9,738;0;2,933;0;677;90;451;1,580;0;902;1,308;45
EAP225;A;OPERADORES;LIMA;0;0;573;95;0;0;577;0;0;0;0;0;0
EAP225;A;OPERADORES;PROVINCIA NORTE;0;0;0;46;0;0;0;0;0;0;0;0;0
EAP225-OUTDOOR;A;INTEGRADOR;LIMA;0;0;0;0;0;0;245;0;0;0;0;0;0
EAP225-OUTDOOR;A;INTEGRADOR;LIMA;0;225;0;0;0;0;0;0;0;0;0;0;0
EAP225-OUTDOOR;A;MINORISTA;COMPUPALACE;2,842;0;0;1,840;1,380;0;0;2,577;4,326;0;0;690;552
EAP225-OUTDOOR;A;MINORISTA;LIMA;108;0;238;0;0;0;0;50;50;0;0;0;0
EAP225-OUTDOOR;A;MINORISTA;PARURO;108;0;0;0;0;0;0;0;0;0;0;0;0
EAP225-OUTDOOR;A;MINORISTA;PROVINCIA CENTRO;329;280;147;878;385;297;285;287;250;246;285;0;238
EAP225-OUTDOOR;A;MINORISTA;PROVINCIA NORTE;1,079;0;948;0;46;92;475;661;0;0;190;428;0
EAP225-OUTDOOR;A;MINORISTA;PROVINCIA SUR;1,604;1,419;351;983;629;1,080;380;282;322;50;193;95;184
EAP225-OUTDOOR;A;MINORISTA;WILSON;1,356;1,627;876;2,900;475;475;0;1,253;5,418;0;610;690;1,426
EAP245;A;INTEGRADOR;LIMA;0;0;0;0;0;480;167;57;0;0;0;0;0
EAP245;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;51;0;0;0;0;0;0
EAP245;A;INTEGRADOR;PROVINCIA SUR;0;0;0;55;0;0;113;0;0;0;0;0;0
EAP245;A;MINORISTA;AZANGARO;0;0;0;331;0;0;0;0;0;0;0;428;0
EAP245;A;MINORISTA;COMPUPALACE;667;1,334;0;0;0;0;2,073;0;1,140;0;0;1,918;0
EAP245;A;MINORISTA;LIMA;0;0;327;0;0;443;0;0;0;0;0;0;0
EAP245;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;0;54
EAP245;A;MINORISTA;MARSANO;0;0;0;375;0;0;0;0;0;0;54;0;0
EAP245;A;MINORISTA;PARURO;276;0;0;55;0;0;0;0;0;0;0;161;0
EAP245;A;MINORISTA;PROVINCIA CENTRO;138;0;0;0;0;166;562;169;113;0;0;0;0
EAP245;A;MINORISTA;PROVINCIA NORTE;356;138;0;0;0;0;0;268;214;0;0;0;0
EAP245;A;MINORISTA;PROVINCIA SUR;418;277;392;0;1,782;432;545;0;107;221;279;0;0
EAP245;A;MINORISTA;WILSON;344;2,367;1,874;4,283;0;696;2,623;2,729;0;0;2,268;1,553;0
EAP610;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;8,132;0;4,717;0;5,248
EAP610;A;INTEGRADOR;LIMA;2,936;1,361;294;0;0;7,245;0;900;9,624;3,520;0;6,307;0
EAP610;A;MINORISTA;COMPUPALACE;898;0;0;0;0;1,035;0;0;0;0;0;0;0
EAP610;A;MINORISTA;LIMA;309;0;0;0;590;0;0;0;0;0;0;0;0
EAP610;A;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;143;0;0
EAP610;A;MINORISTA;PROVINCIA NORTE;0;155;0;0;0;433;0;143;0;0;143;0;0
EAP610;A;MINORISTA;PROVINCIA SUR;155;232;69;0;574;699;0;0;0;0;0;347;0
EAP610;A;MINORISTA;WILSON;1,053;155;345;998;0;713;784;713;419;0;1,808;1,212;0
EAP610-OUTDOOR;A;INTEGRADOR;LIMA;0;0;0;1,390;0;579;0;100;0;0;0;0;1,000
EAP610-OUTDOOR;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;2,242;0;0;0;200;0;0;0
